"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"53","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9414937759336099","0.9184782608695652","0.937204591492235","0.8136394328156651","0.7812288993923024","0.9242304140686928","0.8975469877796041","0.9192638187779751","0.8138696568832845","0.7712727042971063","0.07147025400042999","0.8463097760987746","0.017824052745272684","0.0643959171555228"
"54","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9411405295315682","0.8625886524822695","0.9264657171248758","0.813183173236171","0.7909903941702551","0.9437429352405615","0.8194586763718597","0.9202849740068759","0.8112555729324712","0.7996928843197605","0.1349312437581624","0.8011164886942717","0.019774141507259736","0.04417812604030627"
"56","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9217027746104143","0.834128878281623","0.909672131147541","0.8626229508196721","0.8178688524590164","0.9217218838611382","0.8375","0.9098521581342773","0.8590660148800375","0.8147217181783026","0.15240476615722195","0.7646263363355701","0.014951649529252672","0.06801724797795523"
"55","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9309859154929577","0.7906976744186046","0.9139271827500883","0.8784022622834924","0.843230823612584","0.9422132676665921","0.7788382425538917","0.9226489579022734","0.8802490787632766","0.8558666850585585","0.16926164947405864","0.7668529904974847","0.00811016819960364","0.0557751918288531"
"57","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9215804251905335","0.8142857142857143","0.8999359590137688","0.7982708933717579","0.7731348062760166","0.9212268844846173","0.8394769659624414","0.9061523529968752","0.8156018775278315","0.7809545227048305","0.15922686814324155","0.7580262885530945","0.020642724073690746","0.06210411922997309"
"59","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9336196798125732","0.8003533568904594","0.9094979213303486","0.8189958426606971","0.8007675087943716","0.9307603805065513","0.8525338034171477","0.9175006895464755","0.8304963421201256","0.7979891511354532","0.1400188830570248","0.7860123247479722","0.009324778428645396","0.06464401376635771"
"58","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9358628659476117","0.7164705882352941","0.9049983449189011","0.8593181065872227","0.8440913604766633","0.9370812573534141","0.7737655906946326","0.9143162720130752","0.8606074615737741","0.8379945107717152","0.16787387077520713","0.764979615785374","0.018507652932190876","0.04863886050722805"
"60","0.05","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9409950657894737","0.7885771543086172","0.9150460593654043","0.8297509382463323","0.8167860798362334","0.9386360538738895","0.7969456910805458","0.9123934068744574","0.8147887655725237","0.8023980508685615","0.16103324381027986","0.7704326489373219","0.018475083895644645","0.05005902335675367"
"61","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9147314949201741","0.8575883575883576","0.9062403459993822","0.8514056224899599","0.7999691071980228","0.9456239237622598","0.8507647182065786","0.9318294685592939","0.8545796886853675","0.8298128395197139","0.1327827532578967","0.8078803804657829","0.008351331191466332","0.050985535084854004"
"62","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.944339977435126","0.8351309707241911","0.9229141475211609","0.8038089480048367","0.7914147521160823","0.95298484438023","0.8042460605261423","0.9253424783423804","0.8141549546017081","0.8122572324809155","0.1546286329386437","0.7899549858107447","0.011698796359722086","0.04371758489088952"
"63","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9394871794871795","0.8631436314363143","0.9309350333940498","0.8879781420765027","0.8495749848208864","0.9461163004231994","0.8463205118401265","0.9342137664967212","0.8807311000246254","0.85160323352456","0.13431817738886398","0.8065132232854553","0.009997856210169359","0.04917074311551129"
"64","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9356452150716905","0.8422330097087378","0.9243623570800352","0.8792143066549399","0.841688654353562","0.938034352480235","0.8389485736558747","0.9255924431569642","0.8744329461715645","0.840470895570327","0.1411362248014661","0.7931142333536957","0.014235797189981672","0.05151374465485644"
"65","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9416790490341753","0.7808349146110057","0.9153463808636222","0.8362845604224914","0.8233923578751164","0.9436270476065085","0.7470615370421626","0.9111115180817034","0.8345817156252289","0.8293745268966864","0.2553316089990728","0.6837245620028305","0.025601483578156264","0.03534234541994046"
"66","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9622295562889622","0.7842401500938087","0.9331288343558283","0.8365030674846625","0.8401840490797546","0.9575915494000341","0.7768476892645207","0.9267400672821923","0.8293082703074354","0.8322288453982909","0.20523046170729795","0.7470702359488908","0.0087647957983852","0.038934506545426045"
"69","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9579910380881255","0.7936660268714012","0.9312285089090341","0.8371366051891216","0.835573616755236","0.9416582177014666","0.8012175134628893","0.9179377121789177","0.831099497462979","0.81618613338525","0.17974216055036932","0.7555300033131297","0.01286273898384362","0.05186509715265732"
"67","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9230769230769231","0.8038674033149171","0.902046783625731","0.8235867446393762","0.7948343079922028","0.9415931919225184","0.8061515457106095","0.9176043803083215","0.8228845241834655","0.8091560269273171","0.16624724679057945","0.7731993151928105","0.017007353337944498","0.043546084678665505"
"68","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9304564907275321","0.7685643564356436","0.910068578553616","0.8740648379052369","0.842425187032419","0.94058065833792","0.7611621722496967","0.9173963894172367","0.8707810470026858","0.8499021844960165","0.196169789823277","0.7362148796392814","0.017764417832294974","0.049850912705146536"
"70","0.06","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9390923566878981","0.8003246753246753","0.9117647058823529","0.80306905370844","0.7934782608695652","0.9344813344652732","0.7785291836338957","0.904637549399781","0.8086349889604245","0.7980360687978922","0.17770120479558782","0.752350850631891","0.02384030436941166","0.04610764020310956"
"71","0.07","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9299762631400474","0.7636916835699797","0.9061592097617664","0.8567693201626961","0.8306217315514236","0.939730819901987","0.7985861782186251","0.9195364603588282","0.8569243628216365","0.8340956449562639","0.18433692011686736","0.75130050595026","0.025387776431744218","0.03897479750112829"
"72","0.07","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9658148025224029","0.8558823529411764","0.9499006528526823","0.8552370139086006","0.8468634686346863","0.9544889210052737","0.8355469171795702","0.935243209243815","0.8381924707636398","0.8266551740204072","0.13201390771630925","0.8196658152709009","0.009921852332776836","0.03839842468001313"
