"[run number]","gain-of-receiving","initial-ptr","immigrants-per-day","immigrant-chance-cooperate-with-same","mutation-rate","cost-of-giving","immigrant-chance-cooperate-with-different","death-rate","max-pxcor","max-pycor","[step]","coopown-percent","defother-percent","consist-ethno-percent","meetown-percent","coop-percent","last100coopown-percent","last100defother-percent","last100consist-ethno-percent","last100meetown-percent","last100coop-percent","cc-percent","cd-percent","dc-percent","dd-percent"
"62","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.8754171301446051","0.8300248138957816","0.8671058609722854","0.8169014084507042","0.7462517037710131","0.899464854306585","0.8318442718749188","0.8879122146888644","0.8291549820737638","0.7745243335344858","0.11491107241029871","0.7730055765578256","0.017421433642602714","0.09466191738927285"
"58","0.03","0.12","1","0.5","0.005","0.01","0.5","0.1","50","50","2000","0.9113379903277807","0.8232662192393736","0.8942807625649913","0.8063258232235702","0.7690641247833622","0.8921729884686103","0.8081943523168768","0.8754866011118276","0.8013019963001841","0.7530113959979854","0.14825942091970096","0.7343121138257469","0.016275217454288938","0.10115324780026329"
"63","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9074384787472036","0.866852886405959","0.8980645161290323","0.7690322580645161","0.7286021505376344","0.9115157702306478","0.8309740550450893","0.8939755512119932","0.7822219333392142","0.7498177715667931","0.10400328627978192","0.7985597629895188","0.02520725969079095","0.0722296910399084"
"64","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9205851619644723","0.8298429319371727","0.9054878048780488","0.8336236933797909","0.7957317073170732","0.8982825458608515","0.8528547093087152","0.8909997489285415","0.8396842666290794","0.7778634259361221","0.12481674760942353","0.757726765406775","0.01799644052969744","0.09946004645410395"
"65","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9067357512953368","0.8445273631840796","0.8938848920863309","0.7934224049331963","0.7515416238437821","0.9073551919001648","0.8520273887055045","0.8958018964585779","0.7911846345870824","0.7487844408427877","0.12280548410458755","0.7710336388382489","0.0242052293784182","0.08195564767874536"
"66","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9115460852329038","0.7080610021786492","0.8738393217601937","0.8146951958013726","0.7967299152200242","0.9240283336844323","0.7569502847394094","0.8939921467664808","0.820226612007931","0.8016065003002198","0.16852847554215003","0.7451686357729587","0.028833200205057283","0.057469688479834045"
"67","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9365364850976362","0.8170103092783505","0.9166666666666666","0.8337617823479005","0.8112682090831191","0.9284836621471391","0.8078650483879591","0.9084669816552428","0.8340498214325326","0.8062864621459152","0.1538928148979406","0.7609535652543145","0.018222073943768766","0.06693154590397622"
"68","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9040404040404041","0.823960880195599","0.8883843212237094","0.8044933078393881","0.7617112810707457","0.9044534462204705","0.8082851410362327","0.8847502381792947","0.7951174453638461","0.7584257436755538","0.11184521603557782","0.7805203767363995","0.03305389068510307","0.07458051654291958"
"71","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9477196885428254","0.7948960302457467","0.9129780833691449","0.7726686721100129","0.778899871078642","0.9376765220605647","0.8084188224799287","0.9110869495405478","0.7942902232804379","0.7841974153236351","0.1638962066961028","0.7628783100194179","0.01685157013345207","0.056373913151027175"
"69","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9264623955431754","0.8468468468468469","0.9106744082179544","0.8016971862438589","0.7731129968736042","0.9236277249860257","0.832433431193414","0.9041118760681696","0.785997038781419","0.7618283987012816","0.10662556479878384","0.8075431177496124","0.02201885779437403","0.06381245965722972"
"70","0.03","0.12","1","0.5","0.005","0.01","0.6","0.1","50","50","2000","0.9264943457189014","0.7949886104783599","0.9013501742160279","0.8087979094076655","0.7885452961672473","0.9043389164093565","0.7826790417659601","0.882286878276566","0.8187402527133263","0.7798102149290921","0.15111786492106655","0.7441953464335372","0.02142215550442347","0.0832646331409728"
"72","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9348209042865532","0.8032994923857868","0.9101096804959465","0.8121125417262757","0.796137339055794","0.9356752907666746","0.7633109619686801","0.9009834822380738","0.7987297675190179","0.7949901651776192","0.15847258096247455","0.7656578220888096","0.03635140538036339","0.03951819156835245"
"73","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9358183856502242","0.7316831683168317","0.890782000873744","0.7793796417649629","0.7885539536915683","0.921547079474644","0.7315549432277068","0.883539804505776","0.7999534311279646","0.7908962607096526","0.20129606357185473","0.7058532312730873","0.0358162915571804","0.05703441359787755"
"74","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9445073612684032","0.8293556085918854","0.9224256292906179","0.8082379862700229","0.7961098398169336","0.9189199204163887","0.794789741219963","0.894354186005039","0.802097003562071","0.7776746397918544","0.11990916720146122","0.7916029027003011","0.028483980846127264","0.06000394925211038"
"75","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9243386243386243","0.8345588235294118","0.9083986074847694","0.8224543080939948","0.7895996518711923","0.939752667157915","0.7821831453218314","0.9107785631487663","0.8161186016716491","0.8070021004558251","0.15146402460183556","0.7768544112192028","0.018965909226884924","0.052715654952076675"
"76","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.910908052541405","0.7831325301204819","0.8905424867978876","0.8406144983197311","0.800288046087374","0.9192580148397032","0.7818613328943397","0.8959687845894838","0.8304964143203951","0.8004157714094372","0.16503225162505772","0.7421367169467631","0.023979738244064328","0.06885129318411498"
"77","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9387296233839235","0.8311546840958606","0.9166666666666666","0.7949061662198391","0.7808310991957105","0.9198548944557113","0.819617698114731","0.8977434134656057","0.779408425242779","0.7567334707707926","0.10576450530582034","0.8033721840321808","0.03225356299941148","0.05860974766258745"
"78","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.925","0.7571090047393365","0.8933987511150758","0.8117752007136485","0.7966101694915254","0.914155258547979","0.7576122397792827","0.8863943671995231","0.8226628592778416","0.795025931164545","0.19890869097604102","0.7054316321632345","0.03221670626408949","0.06344297059663492"
"79","0.03","0.12","1","0.5","0.005","0.01","0.7","0.1","50","50","2000","0.9006176305446378","0.8014571948998178","0.8772532188841202","0.7643776824034335","0.7351931330472103","0.9115564063354578","0.7463351219782044","0.8731690180067091","0.7676607558276531","0.7587023858996714","0.1964427721926149","0.7065138692715813","0.024510094835669606","0.07253326370013412"
